policy,scene_seed,success,false_confirmation,timeout,stopped,steps,total_reward,final_true_ratio,final_rgb_texture_ratio,final_height_ratio,actions
random,2021812,0,1,0,1,2,-3.05,0.0,0.10980000346899033,0.0,1-3
random,5470515,0,1,0,1,1,-3.0,0.0,0.11630000174045563,0.0,3
random,2680437,0,1,0,1,6,-3.25,0.1155,0.12070000171661377,0.11469999700784683,0-1-2-2-1-3
random,5366757,0,1,0,1,3,-3.1,0.0,0.11240000277757645,0.0,0-0-3
random,6671424,0,1,0,1,3,-3.1,0.0714,0.08160000294446945,0.07039999961853027,0-0-3
random,7210343,0,1,0,1,1,-3.0,0.0,0.12030000239610672,0.0,3
random,4361535,0,1,0,1,1,-3.0,0.0,0.1152999997138977,0.0,3
random,5944686,0,1,0,1,1,-3.0,0.0,0.12409999966621399,0.0,3
random,3057767,1,0,0,1,13,3.1,0.1749,0.1680999994277954,0.17270000278949738,0-2-0-2-0-0-0-2-0-0-1-0-3
random,3188720,0,1,0,1,3,-3.1,0.0137,0.022600000724196434,0.013500000350177288,0-0-3
random,2654237,0,1,0,1,2,-3.05,0.0,0.11420000344514847,0.0,2-3
random,7785218,0,1,0,1,3,-3.1,0.0395,0.04989999905228615,0.03920000046491623,2-0-3
random,7980824,0,1,0,1,1,-3.0,0.0,0.10999999940395355,0.0,3
random,4916174,0,1,0,1,13,-3.6,0.0028,0.03280000016093254,0.00279999990016222,0-1-2-2-1-2-2-0-0-1-0-0-3
random,7841756,1,0,0,1,4,4.449999999999999,0.3661,0.2076999992132187,0.3625999987125397,2-2-1-3
random,4034756,0,1,0,1,3,-3.1,0.0,0.12189999967813492,0.0,0-1-3
random,4027293,0,1,0,1,1,-3.0,0.0,0.11890000104904175,0.0,3
random,4292260,1,0,0,1,7,4.0,0.8184,0.03629999980330467,0.8123000264167786,2-0-2-0-1-2-3
random,7342452,1,0,0,1,11,3.4,0.6711,0.041099999099969864,0.6643000245094299,2-2-1-0-1-2-0-0-2-1-3
random,4781555,0,1,0,1,1,-3.0,0.0,0.11270000040531158,0.0,3
random,3899007,1,0,0,1,2,4.75,0.2319,0.21209999918937683,0.2298000007867813,0-3
random,5055786,0,1,0,1,1,-3.0,0.0,0.1168999969959259,0.0,3
random,8317792,0,1,0,1,2,-3.05,0.0,0.11010000109672546,0.0,2-3
random,8137164,0,1,0,1,3,-3.1,0.0282,0.04259999841451645,0.02800000086426735,2-1-3
random,4678165,1,0,0,1,2,4.75,0.1313,0.1339000016450882,0.13050000369548798,2-3
random,7359030,0,1,0,1,5,-3.2,0.0,0.1137000024318695,0.0,2-0-1-2-3
random,4710671,1,0,0,1,4,4.449999999999999,0.2877,0.23499999940395355,0.2842999994754791,0-1-1-3
random,6714639,0,1,0,1,1,-3.0,0.0,0.1200999990105629,0.0,3
random,4328057,0,1,0,1,10,-3.45,0.0,0.11429999768733978,0.0,0-1-2-1-1-1-2-0-1-3
random,6426612,0,1,0,1,1,-3.0,0.0,0.11020000278949738,0.0,3
random,4020527,0,1,0,1,7,-3.3,0.0328,0.04039999842643738,0.03240000084042549,1-1-2-1-0-1-3
random,5262695,1,0,0,1,5,4.3,0.2158,0.2070000022649765,0.21389999985694885,0-0-1-2-3
random,2798123,0,1,0,1,3,-3.1,0.0,0.11969999969005585,0.0,2-2-3
random,3781856,0,1,0,1,2,-3.05,0.0,0.11840000003576279,0.0,1-3
random,6213728,0,1,0,1,1,-3.0,0.0,0.12080000340938568,0.0,3
random,6322381,1,0,0,1,3,4.6000000000000005,0.3293,0.21940000355243683,0.3264000117778778,0-2-3
random,2508976,0,1,0,1,1,-3.0,0.0,0.11840000003576279,0.0,3
random,3472393,1,0,0,1,11,3.4,0.3038,0.2378000020980835,0.30149999260902405,2-0-1-1-0-0-2-1-1-1-3
random,3671224,0,1,0,1,4,-3.15,0.0,0.11940000206232071,0.0,0-2-2-3
random,5777989,0,1,0,1,4,-3.15,0.0187,0.027300000190734863,0.01850000023841858,1-1-2-3
random,4502554,0,1,0,1,1,-3.0,0.0,0.12070000171661377,0.0,3
random,4134822,0,1,0,1,1,-3.0,0.0,0.120899997651577,0.0,3
random,6420731,0,1,0,1,12,-3.55,0.0,0.12110000103712082,0.0,2-2-2-2-0-2-2-2-1-0-0-3
random,3925629,1,0,0,1,3,4.6000000000000005,0.1343,0.1386999934911728,0.13330000638961792,2-1-3
random,3606228,0,1,0,1,9,-3.4,0.0,0.11980000138282776,0.0,2-2-1-0-2-0-0-1-3
random,5341801,0,1,0,1,3,-3.1,0.0,0.11829999834299088,0.0,1-1-3
random,2042355,0,1,0,1,1,-3.0,0.0,0.12120000272989273,0.0,3
random,6457221,0,0,1,0,15,-1.75,0.0,0.11949999630451202,0.0,0-2-0-1-1-2-2-1-0-2-0-2-2-1-0
random,3683004,0,1,0,1,4,-3.15,0.0,0.11720000207424164,0.0,1-2-2-3
random,7956151,0,1,0,1,2,-3.05,0.0,0.11779999732971191,0.0,2-3
random,2012302,0,1,0,1,1,-3.0,0.0,0.12370000034570694,0.0,3
random,4563378,0,1,0,1,1,-3.0,0.0,0.1143999993801117,0.0,3
random,3422739,0,1,0,1,3,-3.1,0.074,0.08009999990463257,0.0731000006198883,0-2-3
random,3297408,0,1,0,1,3,-3.1,0.0,0.1111999973654747,0.0,2-1-3
random,8999036,0,1,0,1,1,-3.0,0.0,0.11630000174045563,0.0,3
random,4269644,0,1,0,1,1,-3.0,0.0,0.11289999634027481,0.0,3
random,8612964,1,0,0,1,4,4.449999999999999,0.445,0.15109999477863312,0.4408999979496002,2-2-1-3
random,2108065,1,0,0,1,1,4.9,0.1238,0.12720000743865967,0.12229999899864197,3
fixed_sweep,3404834,1,0,0,1,2,4.75,0.3125,0.2304999977350235,0.3091000020503998,0-3
fixed_sweep,4905502,1,0,0,1,1,4.9,0.15,0.14810000360012054,0.14820000529289246,3
fixed_sweep,4213248,1,0,0,1,2,4.75,0.3333,0.22550000250339508,0.3296000063419342,1-3
fixed_sweep,2782389,1,0,0,1,14,2.9499999999999997,0.1588,0.15880000591278076,0.15710000693798065,1-1-1-1-1-1-1-1-1-1-0-0-0-3
fixed_sweep,6542618,1,0,0,1,2,4.75,0.4601,0.14499999582767487,0.45509999990463257,1-3
fixed_sweep,3761563,1,0,0,1,3,4.6000000000000005,0.1786,0.17599999904632568,0.17720000445842743,0-0-3
fixed_sweep,8478897,1,0,0,1,5,4.3,0.3973,0.193900004029274,0.39340001344680786,1-1-1-1-3
fixed_sweep,8433148,1,0,0,1,1,4.9,0.1742,0.17190000414848328,0.1720999926328659,3
fixed_sweep,7842858,1,0,0,1,9,3.6999999999999997,0.3996,0.18449999392032623,0.3968000113964081,0-0-0-0-0-0-0-0-3
fixed_sweep,7043771,1,0,0,1,7,4.0,0.2921,0.2353000044822693,0.2912999987602234,0-0-0-0-0-0-3
fixed_sweep,7874579,1,0,0,1,4,4.449999999999999,0.3834,0.19920000433921814,0.3779999911785126,1-1-1-3
fixed_sweep,4740095,1,0,0,1,3,4.6000000000000005,0.2758,0.22630000114440918,0.27219998836517334,0-0-3
fixed_sweep,8311695,1,0,0,1,3,4.6000000000000005,0.1739,0.16940000653266907,0.17190000414848328,1-1-3
fixed_sweep,3394328,1,0,0,1,8,3.85,0.2294,0.21119999885559082,0.22759999334812164,1-1-1-1-1-1-1-3
fixed_sweep,6537469,0,0,1,0,15,-1.75,0.0,0.11420000344514847,0.0,1-1-1-1-1-1-1-1-1-0-0-0-0-0-0
fixed_sweep,3145854,1,0,0,1,2,4.75,0.4458,0.14499999582767487,0.44119998812675476,1-3
fixed_sweep,3034247,1,0,0,1,8,3.85,0.4074,0.1768999993801117,0.4034999907016754,0-0-0-0-0-0-0-3
fixed_sweep,3308637,0,0,1,0,15,-1.75,0.0,0.11869999766349792,0.0,1-1-1-1-1-1-1-1-1-1-0-0-0-0-0
fixed_sweep,4989559,0,0,1,0,15,-1.75,0.0,0.11259999871253967,0.0,1-1-1-1-1-1-1-1-1-1-0-0-0-0-0
fixed_sweep,6914444,0,0,1,0,15,-1.75,0.0,0.11420000344514847,0.0,0-0-0-0-0-0-0-0-0-1-1-1-1-1-1
fixed_sweep,8330682,1,0,0,1,3,4.6000000000000005,0.3052,0.2395000010728836,0.3019999861717224,0-0-3
fixed_sweep,7000558,1,0,0,1,5,4.3,0.3349,0.22190000116825104,0.33090001344680786,0-0-0-0-3
fixed_sweep,2822100,1,0,0,1,5,4.3,0.3205,0.21729999780654907,0.31850001215934753,0-0-0-0-3
fixed_sweep,7519901,0,0,1,0,15,-1.75,0.0,0.1160999983549118,0.0,1-1-1-1-1-1-1-1-1-1-1-1-1-0-0
fixed_sweep,7917278,1,0,0,1,5,4.3,0.3664,0.21230000257492065,0.36309999227523804,0-0-0-0-3
fixed_sweep,2624498,1,0,0,1,4,4.449999999999999,0.1732,0.16940000653266907,0.1720000058412552,1-1-1-3
fixed_sweep,4556015,1,0,0,1,6,4.15,0.1909,0.17790000140666962,0.18960000574588776,0-0-0-0-0-3
fixed_sweep,5866864,0,0,1,0,15,-1.75,0.0,0.1168999969959259,0.0,0-0-0-0-0-0-0-0-0-1-1-1-1-1-1
fixed_sweep,2408436,1,0,0,1,5,4.3,0.481,0.12630000710487366,0.47679999470710754,0-0-0-0-3
fixed_sweep,2967605,1,0,0,1,3,4.6000000000000005,0.3411,0.21960000693798065,0.3379000127315521,1-1-3
fixed_sweep,4335783,1,0,0,1,3,4.6000000000000005,0.4109,0.17759999632835388,0.4065000116825104,1-1-3
fixed_sweep,8468525,1,0,0,1,3,4.6000000000000005,0.195,0.18610000610351562,0.19359999895095825,0-0-3
fixed_sweep,7754897,1,0,0,1,12,3.25,0.4557,0.1446000039577484,0.4510999917984009,0-0-0-0-0-0-0-0-0-1-1-3
fixed_sweep,3242535,1,0,0,1,3,4.6000000000000005,0.1712,0.1728000044822693,0.16920000314712524,0-0-3
fixed_sweep,5206324,1,0,0,1,2,4.75,0.1543,0.15760000050067902,0.1526000052690506,0-3
fixed_sweep,5355092,1,0,0,1,1,4.9,0.2738,0.22609999775886536,0.2712000012397766,3
fixed_sweep,5207757,1,0,0,1,4,4.449999999999999,0.1794,0.17759999632835388,0.1777999997138977,1-1-1-3
fixed_sweep,8349044,1,0,0,1,3,4.6000000000000005,0.4635,0.13289999961853027,0.4595000147819519,1-1-3
fixed_sweep,4206369,1,0,0,1,8,3.85,0.181,0.17270000278949738,0.17949999868869781,0-0-0-0-0-0-0-3
fixed_sweep,4412155,1,0,0,1,5,4.3,0.2115,0.19110000133514404,0.2085999995470047,0-0-0-0-3
fixed_sweep,5655365,0,0,1,0,15,-1.75,0.0,0.10999999940395355,0.0,0-0-0-0-0-0-0-0-0-0-1-1-1-1-1
fixed_sweep,8721781,1,0,0,1,5,4.3,0.1873,0.18050000071525574,0.18549999594688416,1-1-1-1-3
fixed_sweep,6864110,1,0,0,1,4,4.449999999999999,0.3554,0.21199999749660492,0.352400004863739,1-1-1-3
fixed_sweep,5203947,1,0,0,1,8,3.85,0.1627,0.16179999709129333,0.16110000014305115,1-1-1-1-1-1-1-3
fixed_sweep,2554733,1,0,0,1,4,4.449999999999999,0.2749,0.23029999434947968,0.2728999853134155,0-0-0-3
fixed_sweep,6580754,1,0,0,1,9,3.6999999999999997,0.1811,0.17399999499320984,0.17910000681877136,0-0-0-0-0-0-0-0-3
fixed_sweep,2614770,1,0,0,1,2,4.75,0.2017,0.19089999794960022,0.19900000095367432,0-3
fixed_sweep,2081065,0,0,1,0,15,-1.75,0.0,0.10700000077486038,0.0,0-0-0-0-0-0-0-0-0-1-1-1-1-1-1
fixed_sweep,7088762,1,0,0,1,3,4.6000000000000005,0.4965,0.11699999868869781,0.4927999973297119,1-1-3
fixed_sweep,7228506,1,0,0,1,5,4.3,0.3036,0.22830000519752502,0.30079999566078186,0-0-0-0-3
fixed_sweep,5431681,1,0,0,1,4,4.449999999999999,0.2221,0.20720000565052032,0.21979999542236328,1-1-1-3
fixed_sweep,5416484,1,0,0,1,1,4.9,0.1789,0.17319999635219574,0.17730000615119934,3
fixed_sweep,2636142,1,0,0,1,3,4.6000000000000005,0.1529,0.15489999949932098,0.15139999985694885,1-1-3
fixed_sweep,2278648,1,0,0,1,5,4.3,0.5477,0.08780000358819962,0.5424000024795532,1-1-1-1-3
fixed_sweep,5994830,1,0,0,1,3,4.6000000000000005,0.3937,0.19589999318122864,0.38929998874664307,0-0-3
fixed_sweep,3467311,1,0,0,1,6,4.15,0.1962,0.18809999525547028,0.19429999589920044,0-0-0-0-0-3
fixed_sweep,5957725,1,0,0,1,2,4.75,0.3066,0.23720000684261322,0.3018999993801117,0-3
fixed_sweep,8132477,0,0,1,0,15,-1.75,0.0,0.10849999636411667,0.0,0-0-0-0-0-0-0-0-0-0-1-1-1-1-1
fixed_sweep,5407527,1,0,0,1,2,4.75,0.1814,0.17389999330043793,0.17990000545978546,0-3
fixed_sweep,4930801,1,0,0,1,2,4.75,0.2248,0.2046000063419342,0.22300000488758087,1-3
fixed_sweep,6539725,1,0,0,1,9,3.6999999999999997,0.1715,0.17419999837875366,0.1695999950170517,0-0-0-0-0-0-0-0-3
fixed_sweep,6472710,1,0,0,1,9,3.6999999999999997,0.2658,0.22769999504089355,0.2637999951839447,1-1-1-1-1-1-1-1-3
fixed_sweep,7879733,1,0,0,1,5,4.3,0.1478,0.1459999978542328,0.1460999995470047,0-0-0-0-3
fixed_sweep,6743590,1,0,0,1,3,4.6000000000000005,0.2851,0.2312999963760376,0.2818000018596649,1-1-3
fixed_sweep,7801195,1,0,0,1,3,4.6000000000000005,0.4358,0.16930000483989716,0.43230000138282776,0-0-3
fixed_sweep,5773375,0,0,1,0,15,-1.75,0.0,0.1136000007390976,0.0,0-0-0-0-0-0-0-0-0-0-0-0-0-0-1
fixed_sweep,8616187,0,0,1,0,15,-1.75,0.0,0.11949999630451202,0.0,0-0-0-0-0-0-0-0-1-1-1-1-1-1-1
fixed_sweep,4579444,1,0,0,1,11,3.4,0.3597,0.21809999644756317,0.35569998621940613,1-1-1-1-1-1-1-1-0-0-3
fixed_sweep,8385476,1,0,0,1,5,4.3,0.1562,0.15719999372959137,0.1543000042438507,0-0-0-0-3
fixed_sweep,6582968,1,0,0,1,9,3.6999999999999997,0.2165,0.210099995136261,0.2134999930858612,1-1-1-1-1-1-1-1-3
fixed_sweep,6890797,1,0,0,1,12,3.25,0.1606,0.15729999542236328,0.1582999974489212,1-1-1-1-1-1-1-1-0-0-0-3
fixed_sweep,5573182,0,0,1,0,15,-1.75,0.0436,0.05220000073313713,0.043299999088048935,0-0-0-0-0-0-0-0-0-1-1-1-1-1-1
fixed_sweep,4516058,1,0,0,1,2,4.75,0.1642,0.16040000319480896,0.16290000081062317,0-3
fixed_sweep,5919646,0,0,1,0,15,-1.75,0.0,0.1177000030875206,0.0,0-0-0-0-0-0-0-0-0-0-1-1-1-1-1
fixed_sweep,7058755,1,0,0,1,3,4.6000000000000005,0.2549,0.21119999885559082,0.2531999945640564,0-0-3
fixed_sweep,7893421,1,0,0,1,6,4.15,0.1539,0.15199999511241913,0.15279999375343323,0-0-0-0-0-3
fixed_sweep,7609879,1,0,0,1,2,4.75,0.3083,0.22769999504089355,0.3059000074863434,0-3
fixed_sweep,2985531,1,0,0,1,2,4.75,0.3254,0.2206999957561493,0.3224000036716461,0-3
fixed_sweep,6018745,1,0,0,1,2,4.75,0.2173,0.20149999856948853,0.21529999375343323,1-3
fixed_sweep,2056927,1,0,0,1,3,4.6000000000000005,0.1799,0.17350000143051147,0.17800000309944153,1-1-3
fixed_sweep,2856027,1,0,0,1,6,4.15,0.3693,0.22390000522136688,0.36550000309944153,1-1-1-1-1-3
fixed_sweep,5304518,1,0,0,1,7,4.0,0.3243,0.2249000072479248,0.3237000107765198,1-1-1-1-1-1-3
fixed_sweep,7436056,1,0,0,1,5,4.3,0.2117,0.19529999792575836,0.2092999964952469,1-1-1-1-3
fixed_sweep,7739627,1,0,0,1,3,4.6000000000000005,0.1519,0.1518000066280365,0.15039999783039093,0-0-3
fixed_sweep,4844437,1,0,0,1,3,4.6000000000000005,0.2087,0.19760000705718994,0.20730000734329224,1-1-3
fixed_sweep,8343855,1,0,0,1,13,3.1,0.516,0.10970000177621841,0.5116999745368958,1-1-1-1-1-1-1-1-0-0-0-0-3
fixed_sweep,3502188,1,0,0,1,8,3.85,0.1463,0.1468999981880188,0.1446000039577484,1-1-1-1-1-1-1-3
fixed_sweep,5363480,0,0,1,0,15,-1.75,0.0,0.12060000002384186,0.0,0-0-0-0-0-0-0-0-0-0-0-0-0-1-1
fixed_sweep,4504959,1,0,0,1,9,3.6999999999999997,0.298,0.2442999929189682,0.29580000042915344,0-0-0-0-0-0-0-0-3
fixed_sweep,8019230,1,0,0,1,5,4.3,0.3303,0.23190000653266907,0.32679998874664307,0-0-0-0-3
fixed_sweep,5471370,1,0,0,1,6,4.15,0.1497,0.15230000019073486,0.14880000054836273,0-0-0-0-0-3
fixed_sweep,5195842,1,0,0,1,5,4.3,0.2349,0.21439999341964722,0.23319999873638153,1-1-1-1-3
fixed_sweep,6035069,1,0,0,1,9,3.6999999999999997,0.2319,0.2160000056028366,0.2296999990940094,1-1-1-1-1-1-1-1-3
fixed_sweep,4733821,1,0,0,1,9,3.6999999999999997,0.3109,0.23999999463558197,0.3093000054359436,0-0-0-0-0-0-0-0-3
fixed_sweep,6299021,1,0,0,1,8,3.85,0.2359,0.21220000088214874,0.23420000076293945,1-1-1-1-1-1-1-3
fixed_sweep,8834553,1,0,0,1,6,4.15,0.1449,0.14499999582767487,0.14329999685287476,0-0-0-0-0-3
fixed_sweep,2473730,1,0,0,1,4,4.449999999999999,0.1472,0.14820000529289246,0.14509999752044678,1-1-1-3
fixed_sweep,2727248,1,0,0,1,4,4.449999999999999,0.1918,0.1881999969482422,0.19020000100135803,0-0-0-3
fixed_sweep,7756536,0,0,1,0,15,-1.75,0.1246,0.12620000541210175,0.1234000027179718,0-0-0-0-0-0-0-0-0-1-1-1-1-1-1
fixed_sweep,2313027,0,0,1,0,15,-1.75,0.0,0.11729999631643295,0.0,1-1-1-1-1-1-1-1-1-1-1-0-0-0-0
fixed_sweep,6928011,1,0,0,1,3,4.6000000000000005,0.2664,0.22529999911785126,0.2635999917984009,1-1-3
fixed_sweep,6779870,1,0,0,1,3,4.6000000000000005,0.1671,0.16760000586509705,0.16509999334812164,0-0-3
fixed_sweep,6767827,1,0,0,1,3,4.6000000000000005,0.4544,0.1509000062942505,0.4481000006198883,0-0-3
fixed_sweep,4143818,1,0,0,1,4,4.449999999999999,0.2606,0.22139999270439148,0.2574999928474426,0-0-0-3
fixed_sweep,8175178,1,0,0,1,5,4.3,0.1513,0.15209999680519104,0.15029999613761902,1-1-1-1-3
fixed_sweep,6273118,0,0,1,0,15,-1.75,0.0,0.11869999766349792,0.0,1-1-1-1-1-1-1-1-1-1-1-1-1-1-0
fixed_sweep,8005566,1,0,0,1,3,4.6000000000000005,0.1999,0.18310000002384186,0.19830000400543213,0-0-3
fixed_sweep,3476018,1,0,0,1,4,4.449999999999999,0.277,0.22859999537467957,0.27480000257492065,1-1-1-3
fixed_sweep,2731132,1,0,0,1,11,3.4,0.1944,0.18690000474452972,0.1923000067472458,1-1-1-1-1-1-1-1-1-1-3
fixed_sweep,5043577,1,0,0,1,7,4.0,0.1669,0.1665000021457672,0.16539999842643738,1-1-1-1-1-1-3
fixed_sweep,2171214,1,0,0,1,4,4.449999999999999,0.2884,0.23569999635219574,0.2856999933719635,1-1-1-3
fixed_sweep,7357905,1,0,0,1,4,4.449999999999999,0.4557,0.14579999446868896,0.45159998536109924,0-0-0-3
fixed_sweep,7123996,1,0,0,1,13,3.1,0.192,0.18379999697208405,0.1891999989748001,1-1-1-1-1-1-1-1-1-1-1-0-3
fixed_sweep,4211859,1,0,0,1,2,4.75,0.3208,0.23270000517368317,0.31850001215934753,0-3
fixed_sweep,4966751,1,0,0,1,1,4.9,0.1934,0.18320000171661377,0.19110000133514404,3
fixed_sweep,2183531,1,0,0,1,9,3.6999999999999997,0.21,0.195700004696846,0.20810000598430634,1-1-1-1-1-1-1-1-3
fixed_sweep,3425967,0,0,1,0,15,-1.75,0.1125,0.11869999766349792,0.11140000075101852,1-1-1-1-1-1-1-1-1-0-0-0-0-0-0
fixed_sweep,4483722,1,0,0,1,3,4.6000000000000005,0.3183,0.2287999987602234,0.31520000100135803,0-0-3
fixed_sweep,2896365,1,0,0,1,7,4.0,0.2776,0.23680000007152557,0.2752000093460083,0-0-0-0-0-0-3
fixed_sweep,7894501,1,0,0,1,11,3.4,0.1934,0.18799999356269836,0.19169999659061432,1-1-1-1-1-1-1-1-0-0-3
fixed_sweep,8324949,1,0,0,1,2,4.75,0.2813,0.23149999976158142,0.2786000072956085,1-3
fixed_sweep,7263301,1,0,0,1,8,3.85,0.3943,0.19939999282360077,0.3898000121116638,0-0-0-0-0-0-0-3
fixed_sweep,3943747,1,0,0,1,3,4.6000000000000005,0.4193,0.1737000048160553,0.415800005197525,1-1-3
fixed_sweep,8936776,1,0,0,1,4,4.449999999999999,0.1721,0.16619999706745148,0.17090000212192535,1-1-1-3
fixed_sweep,3382061,1,0,0,1,8,3.85,0.2206,0.20409999787807465,0.21870000660419464,0-0-0-0-0-0-0-3
fixed_sweep,3828559,1,0,0,1,6,4.15,0.5418,0.09629999846220016,0.536300003528595,1-1-1-1-1-3
fixed_sweep,4972198,1,0,0,1,9,3.6999999999999997,0.2361,0.21379999816417694,0.23440000414848328,0-0-0-0-0-0-0-0-3
fixed_sweep,6678538,1,0,0,1,2,4.75,0.1589,0.15690000355243683,0.15710000693798065,0-3
fixed_sweep,4890221,1,0,0,1,2,4.75,0.1595,0.15850000083446503,0.1574999988079071,0-3
fixed_sweep,6426803,1,0,0,1,11,3.4,0.3501,0.21639999747276306,0.34790000319480896,1-1-1-1-1-1-1-1-0-0-3
fixed_sweep,7410024,1,0,0,1,7,4.0,0.3244,0.22599999606609344,0.32109999656677246,1-1-1-1-1-1-3
fixed_sweep,2657186,1,0,0,1,4,4.449999999999999,0.388,0.1995999962091446,0.3853999972343445,1-1-1-3
fixed_sweep,5363336,1,0,0,1,7,4.0,0.4633,0.13850000500679016,0.45899999141693115,1-1-1-1-1-1-3
fixed_sweep,8367374,1,0,0,1,13,3.1,0.2345,0.21439999341964722,0.23250000178813934,1-1-1-1-1-1-1-1-1-0-0-0-3
fixed_sweep,8185985,1,0,0,1,2,4.75,0.3309,0.22210000455379486,0.32749998569488525,0-3
fixed_sweep,4421822,1,0,0,1,4,4.449999999999999,0.2472,0.22259999811649323,0.24469999969005585,0-0-0-3
fixed_sweep,6964341,1,0,0,1,5,4.3,0.2544,0.22130000591278076,0.25130000710487366,1-1-1-1-3
fixed_sweep,7359680,1,0,0,1,2,4.75,0.223,0.20749999582767487,0.22100000083446503,0-3
fixed_sweep,7899476,1,0,0,1,4,4.449999999999999,0.4031,0.19009999930858612,0.398499995470047,0-0-0-3
fixed_sweep,6261967,1,0,0,1,3,4.6000000000000005,0.1847,0.17970000207424164,0.18310000002384186,1-1-3
fixed_sweep,4501307,1,0,0,1,3,4.6000000000000005,0.5262,0.10499999672174454,0.5202000141143799,1-1-3
fixed_sweep,6513618,1,0,0,1,4,4.449999999999999,0.2447,0.21240000426769257,0.2418999969959259,1-1-1-3
fixed_sweep,8927184,1,0,0,1,3,4.6000000000000005,0.1837,0.1754000037908554,0.18160000443458557,1-1-3
fixed_sweep,2195953,1,0,0,1,14,2.9499999999999997,0.157,0.15880000591278076,0.1550000011920929,0-0-0-0-0-0-0-0-0-0-0-0-1-3
fixed_sweep,5308910,1,0,0,1,7,4.0,0.1512,0.15520000457763672,0.14920000731945038,1-1-1-1-1-1-3
fixed_sweep,2375900,1,0,0,1,2,4.75,0.254,0.22789999842643738,0.2515999972820282,0-3
fixed_sweep,5736801,1,0,0,1,5,4.3,0.4386,0.1589999943971634,0.43309998512268066,0-0-0-0-3
fixed_sweep,2505986,0,0,1,0,15,-1.75,0.0,0.1143999993801117,0.0,0-0-0-0-0-0-0-0-0-0-0-1-1-1-1
fixed_sweep,4406013,1,0,0,1,5,4.3,0.4452,0.15610000491142273,0.4406999945640564,1-1-1-1-3
fixed_sweep,3438343,1,0,0,1,11,3.4,0.2508,0.2175000011920929,0.2476000040769577,1-1-1-1-1-1-1-1-1-1-3
fixed_sweep,7202894,1,0,0,1,6,4.15,0.2193,0.20309999585151672,0.21770000457763672,0-0-0-0-0-3
fixed_sweep,7871298,1,0,0,1,5,4.3,0.2601,0.22280000150203705,0.2581000030040741,0-0-0-0-3
fixed_sweep,3842084,1,0,0,1,8,3.85,0.3429,0.2190999984741211,0.33980000019073486,1-1-1-1-1-1-1-3
fixed_sweep,8549825,1,0,0,1,9,3.6999999999999997,0.3953,0.18230000138282776,0.3912999927997589,1-1-1-1-1-1-1-1-3
fixed_sweep,5669326,1,0,0,1,2,4.75,0.1663,0.16369999945163727,0.1648000031709671,0-3
fixed_sweep,3341474,1,0,0,1,4,4.449999999999999,0.1613,0.15880000591278076,0.1590999960899353,0-0-0-3
fixed_sweep,4339115,1,0,0,1,2,4.75,0.4896,0.12430000305175781,0.48539999127388,0-3
fixed_sweep,2631930,1,0,0,1,7,4.0,0.1671,0.1597999930381775,0.16509999334812164,0-0-0-0-0-0-3
fixed_sweep,8921622,0,0,1,0,15,-1.75,0.0,0.1151999980211258,0.0,1-1-1-1-1-1-1-1-1-1-1-1-1-0-0
fixed_sweep,7417839,0,0,1,0,15,-1.75,0.0,0.11620000004768372,0.0,1-1-1-1-1-1-1-1-0-0-0-0-0-0-0
fixed_sweep,2427382,1,0,0,1,12,3.25,0.3724,0.20520000159740448,0.3677000105381012,0-0-0-0-0-0-0-0-0-1-1-3
fixed_sweep,5952184,1,0,0,1,12,3.25,0.2276,0.20399999618530273,0.22599999606609344,1-1-1-1-1-1-1-1-1-0-0-3
fixed_sweep,3124904,0,0,1,0,15,-1.75,0.0,0.11599999666213989,0.0,0-0-0-0-0-0-0-0-0-0-0-0-0-0-1
fixed_sweep,3070927,1,0,0,1,5,4.3,0.4234,0.1712000072002411,0.4185999929904938,0-0-0-0-3
fixed_sweep,2979529,0,0,1,0,15,-1.75,0.0,0.1225999966263771,0.0,1-1-1-1-1-1-1-1-1-1-1-0-0-0-0
fixed_sweep,8449826,1,0,0,1,3,4.6000000000000005,0.2306,0.20499999821186066,0.22859999537467957,1-1-3
fixed_sweep,6567245,0,0,1,0,15,-1.75,0.0,0.1193000003695488,0.0,0-0-0-0-0-0-0-0-0-0-0-1-1-1-1
fixed_sweep,4280481,1,0,0,1,9,3.6999999999999997,0.2085,0.20100000500679016,0.20720000565052032,1-1-1-1-1-1-1-1-3
fixed_sweep,2838994,0,0,1,0,15,-1.75,0.0,0.1185000017285347,0.0,1-1-1-1-1-1-1-1-1-1-1-1-0-0-0
fixed_sweep,4906506,1,0,0,1,5,4.3,0.3971,0.19779999554157257,0.39399999380111694,0-0-0-0-3
fixed_sweep,2578596,1,0,0,1,6,4.15,0.2052,0.18970000743865967,0.20280000567436218,0-0-0-0-0-3
fixed_sweep,3627572,1,0,0,1,7,4.0,0.2101,0.19300000369548798,0.2076999992132187,0-0-0-0-0-0-3
fixed_sweep,3162746,1,0,0,1,7,4.0,0.3943,0.1940000057220459,0.390500009059906,0-0-0-0-0-0-3
fixed_sweep,8800038,1,0,0,1,6,4.15,0.4604,0.14139999449253082,0.454800009727478,0-0-0-0-0-3
fixed_sweep,2542599,1,0,0,1,5,4.3,0.3866,0.19779999554157257,0.3831000030040741,1-1-1-1-3
fixed_sweep,6377569,1,0,0,1,4,4.449999999999999,0.1492,0.1527000069618225,0.14810000360012054,1-1-1-3
